GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "22999","Louisiana (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",94.967,91.971,96.346,94.657,92.008,93.750,92.751,92.106,93.219,92.811,93.685,95.341,95.788
 "23998","Maine (Metropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",100.371,100.773,98.333,98.542,99.238,98.635,98.512,99.587,99.290,100.532,100.987,99.247,99.039
 "23999","Maine (Nonmetropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",100.183,100.728,98.169,98.259,98.897,98.280,97.945,99.175,98.805,100.106,100.987,99.247,99.039
 "24998","Maryland (Metropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",105.179,108.430,104.390,105.244,104.110,105.061,103.133,102.362,102.871,102.536,102.754,101.640,104.039
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",93.502,90.858,96.145,93.885,90.761,93.145,91.415,90.645,92.268,91.429,96.084,95.307,95.386
 "25998","Massachusetts (Metropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",98.556,97.871,99.861,101.578,101.377,100.988,104.214,102.319,103.850,104.057,102.763,103.872,105.043
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",99.896,101.185,98.171,97.995,97.484,97.368,97.704,98.899,98.502,99.831,101.021,97.840,98.802
 "26998","Michigan (Metropolitan Portion)",3,PARPP,2,"..."," RPPs: Goods","Index",98.925,100.250,99.162,99.383,98.782,99.044,99.122,98.167,98.437,97.919,98.685,96.188,95.072
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPP,2,"..."," RPPs: Goods","Index",79.962,86.960,94.244,94.793,95.774,95.275,96.206,96.390,95.042,94.274,97.184,96.017,93.458
 "27998","Minnesota (Metropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",102.339,104.116,99.473,100.606,101.018,100.161,102.915,101.481,99.624,101.717,103.294,101.709,100.342
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",76.938,85.572,93.720,94.448,94.367,92.935,94.792,95.798,94.198,93.817,93.693,96.964,95.690
 "28998","Mississippi (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",96.725,94.297,96.703,96.210,95.523,96.190,96.571,95.403,96.157,95.950,92.907,94.867,95.556
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",95.433,91.767,96.414,94.510,91.189,93.128,91.728,91.460,92.469,91.679,92.907,94.867,95.556
 "29998","Missouri (Metropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",90.553,93.304,97.196,95.600,95.992,97.380,98.308,97.797,96.871,96.894,96.412,98.544,99.139
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",76.579,85.343,94.229,94.657,95.631,95.096,95.908,96.340,94.769,94.051,95.160,97.325,95.058
 "30998","Montana (Metropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods","Index",97.088,100.349,98.719,99.616,98.761,97.094,96.856,98.549,96.760,100.184,96.062,98.868,95.855
 "30999","Montana (Nonmetropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods","Index",101.717,99.449,99.813,99.901,97.277,95.290,97.481,103.277,104.827,102.909,96.062,98.868,95.855
 "31998","Nebraska (Metropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",96.967,96.659,96.595,96.171,97.208,97.090,98.136,98.063,97.509,96.145,94.772,97.305,94.999
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",78.252,85.500,93.913,94.795,95.456,94.091,95.338,95.974,94.309,93.838,94.772,97.305,94.999
 "32998","Nevada (Metropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods","Index",95.886,101.736,98.082,99.583,99.837,97.712,96.391,95.574,94.556,99.542,95.542,98.753,96.284
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods","Index",99.999,99.993,99.424,98.823,98.330,96.505,97.728,102.582,102.999,101.219,95.542,98.753,96.284
 "33998","New Hampshire (Metropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",97.901,97.253,98.866,100.833,101.072,100.483,103.885,102.335,103.437,103.376,101.700,101.968,103.037
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",100.904,100.859,97.899,98.302,97.646,97.782,97.765,99.129,98.471,99.302,100.950,98.186,98.407
 "34998","New Jersey (Metropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",103.763,104.569,100.245,102.232,104.382,104.877,102.129,103.900,103.464,101.618,106.691,105.309,106.713
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "35998","New Mexico (Metropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods","Index",96.345,101.202,97.542,98.672,99.813,98.023,96.986,96.775,95.850,100.374,96.139,99.194,96.807
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods","Index",101.693,99.472,98.641,99.046,97.721,96.589,97.784,103.631,104.895,102.140,96.139,99.194,96.807
 "36998","New York (Metropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",112.802,110.103,109.013,108.677,109.466,108.125,108.463,108.658,108.460,108.620,107.133,105.710,107.364
 "36999","New York (Nonmetropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",101.406,101.609,98.408,98.095,97.002,97.118,97.094,98.892,98.362,98.774,100.462,97.488,98.396
 "37998","North Carolina (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",97.122,94.994,96.970,96.715,96.461,96.611,96.663,95.769,96.611,96.645,95.863,95.874,95.363
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",94.630,91.455,96.547,94.627,91.288,93.102,91.221,90.802,92.032,91.659,95.863,95.874,95.363
 "38998","North Dakota (Metropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",99.773,97.690,96.564,96.431,97.519,97.703,99.079,98.569,97.926,95.825,94.540,97.051,95.620
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",75.578,84.797,93.733,93.875,94.223,94.085,96.248,96.687,94.771,94.120,94.540,97.051,95.620
 "39998","Ohio (Metropolitan Portion)",3,PARPP,2,"..."," RPPs: Goods","Index",95.179,95.736,94.634,94.897,96.476,97.451,97.652,96.993,96.642,95.741,97.486,96.088,93.731
 "39999","Ohio (Nonmetropolitan Portion)",3,PARPP,2,"..."," RPPs: Goods","Index",80.417,86.621,94.203,94.616,95.644,95.095,96.000,96.180,94.840,94.089,97.495,96.091,93.723
 "40998","Oklahoma (Metropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods","Index",97.647,95.447,97.169,96.985,96.975,97.199,97.732,96.616,97.138,97.136,93.769,95.366,95.786
 "40999","Oklahoma (Nonmetropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods","Index",95.106,91.758,96.525,94.785,91.495,93.480,92.150,91.406,92.700,92.358,93.769,95.366,95.786
 "41998","Oregon (Metropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods","Index",94.302,101.908,99.910,100.216,101.025,98.981,99.280,98.528,99.679,100.151,104.626,104.741,103.406
 "41999","Oregon (Nonmetropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods","Index",102.336,100.469,99.464,98.476,96.935,95.915,97.736,103.669,104.411,101.138,104.626,104.741,103.406
 "42998","Pennsylvania (Metropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",101.981,101.913,100.209,100.802,100.058,98.413,98.524,100.758,100.587,100.017,99.712,97.175,97.291
 "42999","Pennsylvania (Nonmetropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods","Index",100.918,100.921,98.085,97.813,97.566,97.739,97.775,99.141,98.444,99.471,100.728,97.518,98.455
 "44998","Rhode Island (Metropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",100.372,101.005,97.867,98.109,97.727,97.491,97.439,98.866,98.662,99.620,100.889,98.911,97.961
 "44999","Rhode Island (Nonmetropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "45998","South Carolina (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",97.090,94.718,96.795,96.379,95.896,96.408,96.774,95.622,96.382,96.298,95.572,95.881,95.362
 "45999","South Carolina (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",94.833,91.422,96.182,94.178,91.323,93.231,92.083,91.483,92.582,91.824,95.572,95.881,95.362
 "46998","South Dakota (Metropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",94.979,95.717,96.191,96.116,97.150,97.154,98.606,98.150,97.189,95.525,95.951,97.900,95.702
 "46999","South Dakota (Nonmetropolitan Portion)",4,PARPP,2,"..."," RPPs: Goods","Index",76.610,84.741,93.536,93.778,95.089,94.847,96.316,96.550,94.905,94.264,95.951,97.900,95.702
 "47998","Tennessee (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",97.014,94.709,96.865,96.525,96.306,96.754,97.036,95.846,96.685,96.622,92.079,94.455,95.283
 "47999","Tennessee (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",94.625,91.588,96.248,94.342,91.169,93.228,92.151,91.456,92.465,91.666,92.079,94.455,95.283
 "48998","Texas (Metropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods","Index",97.564,96.705,98.263,96.761,98.349,97.987,97.956,97.736,99.009,97.684,97.355,98.030,98.440
 "48999","Texas (Nonmetropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods","Index",93.979,91.461,96.434,94.217,91.016,93.421,91.569,90.820,92.711,92.277,94.344,96.253,97.175
 "49998","Utah (Metropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods","Index",96.239,101.193,98.806,100.261,100.045,98.048,96.698,96.712,94.369,98.809,96.724,98.809,95.081
 "49999","Utah (Nonmetropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods","Index",102.711,100.593,99.398,98.636,96.362,95.020,98.288,104.304,106.004,102.693,96.724,98.809,95.081
 "50998","Vermont (Metropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",100.747,101.313,98.557,98.579,99.181,98.341,98.155,99.154,98.900,99.760,100.780,98.608,98.337
 "50999","Vermont (Nonmetropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods","Index",100.747,101.313,98.557,98.579,99.181,98.341,98.155,99.154,98.900,99.760,100.780,98.608,98.337
 "51998","Virginia (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",103.795,103.070,102.320,101.323,100.295,102.236,99.845,99.509,100.050,99.594,100.404,99.578,100.722
 "51999","Virginia (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",94.116,91.861,96.367,94.493,91.467,93.608,91.935,91.193,92.717,92.023,95.698,95.213,94.998
 "53998","Washington (Metropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods","Index",104.745,105.193,103.481,104.252,100.735,101.403,102.536,103.521,102.435,105.963,104.980,106.402,108.524
 "53999","Washington (Nonmetropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods","Index",102.627,101.235,100.087,99.316,97.099,96.353,98.689,104.241,104.601,102.637,104.783,105.056,103.758
 "54998","West Virginia (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",98.090,96.034,97.820,96.891,95.879,96.868,96.649,95.798,96.649,95.968,95.789,96.098,95.574
 "54999","West Virginia (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods","Index",95.058,91.758,96.485,94.679,91.073,92.908,91.996,91.581,92.783,91.820,95.447,95.818,95.158
 "55998","Wisconsin (Metropolitan Portion)",3,PARPP,2,"..."," RPPs: Goods","Index",97.154,98.799,96.386,95.863,97.299,96.609,97.324,99.406,98.416,98.801,98.313,97.040,94.693
 "55999","Wisconsin (Nonmetropolitan Portion)",3,PARPP,2,"..."," RPPs: Goods","Index",77.354,85.151,93.730,94.470,95.548,94.750,95.718,96.017,94.563,93.978,97.943,96.594,94.163
 "56998","Wyoming (Metropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods","Index",96.069,101.137,98.032,99.156,99.999,98.017,96.485,95.880,94.965,99.729,96.100,98.590,96.900
 "56999","Wyoming (Nonmetropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods","Index",100.826,98.351,98.994,98.902,98.414,97.718,98.439,103.608,105.175,103.152,96.100,98.590,96.900
 "00000","United States", ,PARPP,3,"..."," RPPs: Services: Housing","Index",100.303,100.348,100.298,100.325,100.301,100.312,100.259,100.297,100.292,100.301,100.299,100.275,100.404
 "01998","Alabama (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",67.087,67.371,68.383,68.047,69.086,68.131,66.388,64.441,65.917,65.808,65.763,65.710,65.755
 "01999","Alabama (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",42.776,41.737,45.676,44.313,45.468,44.672,45.787,45.846,46.012,45.787,42.985,43.786,43.834
 "02998","Alaska (Metropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",131.092,139.812,127.166,134.902,135.570,131.523,135.448,136.343,130.484,127.715,119.941,114.663,114.261
 "02999","Alaska (Nonmetropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",102.106,101.539,105.776,110.099,101.910,103.787,112.516,106.356,102.417,105.042,97.062,95.875,95.858
 "04998","Arizona (Metropolitan Portion)",6,PARPP,3,"..."," RPPs: Services: Housing","Index",107.166,105.310,99.673,98.381,98.612,96.864,96.669,96.961,96.758,97.175,97.934,99.342,99.337
 "04999","Arizona (Nonmetropolitan Portion)",6,PARPP,3,"..."," RPPs: Services: Housing","Index",61.105,62.778,64.043,61.732,54.907,57.598,48.919,52.154,49.788,50.699,51.879,44.663,44.510
 "05998","Arkansas (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",66.645,66.123,66.874,67.635,66.606,66.420,65.405,66.819,66.110,64.950,63.468,63.251,63.132
 "05999","Arkansas (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",47.297,47.165,49.908,51.523,51.230,50.563,51.094,50.240,49.585,48.569,47.523,46.610,46.478
 "06998","California (Metropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",160.598,159.538,157.656,155.354,155.386,154.065,156.304,156.753,157.733,160.603,162.540,162.715,162.567
 "06999","California (Nonmetropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",101.791,99.252,104.066,102.650,96.411,96.695,90.181,94.752,87.602,96.598,84.823,93.731,93.498
 "08998","Colorado (Metropolitan Portion)",7,PARPP,3,"..."," RPPs: Services: Housing","Index",112.465,113.213,112.492,116.611,116.271,118.876,121.288,127.223,129.631,132.355,132.734,135.692,135.573
 "08999","Colorado (Nonmetropolitan Portion)",7,PARPP,3,"..."," RPPs: Services: Housing","Index",99.186,100.080,99.184,100.003,98.382,99.703,93.680,97.882,96.495,100.153,92.025,99.410,99.430
 "09998","Connecticut (Metropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",131.068,133.565,130.754,130.691,129.541,128.955,131.522,129.757,126.525,121.731,119.586,117.253,117.049
 "09999","Connecticut (Nonmetropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",117.554,116.202,103.796,107.388,106.564,110.452,115.900,112.975,110.412,107.683,96.322,108.988,108.678
 "10998","Delaware (Metropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",92.974,103.342,100.504,101.262,98.669,101.292,106.245,100.154,97.122,93.568,91.991,97.001,96.792
 "10999","Delaware (Nonmetropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "11998","District of Columbia (Metropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",160.610,165.057,182.761,174.216,177.863,180.744,189.321,176.901,166.921,170.946,170.710,168.992,168.888
 "11999","District of Columbia (Nonmetropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "12998","Florida (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",117.779,114.521,111.456,111.319,110.915,110.487,110.627,111.603,111.887,113.064,114.108,114.557,114.349
 "12999","Florida (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",78.846,77.975,78.953,80.221,77.296,74.190,77.558,75.790,78.722,76.270,70.478,79.495,79.638
 "13998","Georgia (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",90.950,89.766,87.542,87.144,87.520,86.755,85.847,87.147,88.796,89.681,89.765,90.566,90.673
 "13999","Georgia (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",51.318,53.194,56.049,54.418,53.676,53.543,52.361,54.789,53.576,53.514,51.748,52.273,52.396
 "15998","Hawaii (Metropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",176.006,170.095,169.096,170.670,170.616,173.896,173.728,176.765,167.596,168.444,159.679,161.845,161.973
 "15999","Hawaii (Nonmetropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",124.739,114.241,121.122,103.920,103.244,112.495,107.435,112.877,114.412,113.245,104.857,115.428,115.733
 "16998","Idaho (Metropolitan Portion)",7,PARPP,3,"..."," RPPs: Services: Housing","Index",82.519,81.858,78.283,77.805,78.469,79.775,79.708,78.484,78.149,80.051,81.226,81.852,81.882
 "16999","Idaho (Nonmetropolitan Portion)",7,PARPP,3,"..."," RPPs: Services: Housing","Index",74.649,74.973,70.697,72.138,69.882,70.627,76.343,68.558,66.152,64.607,67.188,67.512,67.378
 "17998","Illinois (Metropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",110.638,112.925,112.060,111.655,110.366,111.495,111.063,110.603,109.509,107.466,107.966,105.120,105.011
 "17999","Illinois (Nonmetropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",55.215,58.002,61.253,58.568,59.598,56.938,56.403,59.667,55.357,54.575,53.616,53.129,52.776
 "18998","Indiana (Metropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",81.171,80.060,82.404,82.403,79.492,80.321,79.401,78.679,78.471,78.395,78.967,77.571,77.662
 "18999","Indiana (Nonmetropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",62.639,61.753,63.234,63.652,61.489,60.470,62.347,61.013,58.625,60.154,58.396,56.626,56.385
 "19998","Iowa (Metropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",80.457,81.380,83.797,85.446,83.969,83.177,85.807,80.878,80.722,82.684,79.601,80.143,79.968
 "19999","Iowa (Nonmetropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",56.700,56.732,58.117,58.979,59.103,61.879,59.952,56.232,62.170,59.803,59.248,57.383,57.101
 "20998","Kansas (Metropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",85.331,82.648,84.713,86.410,85.070,87.063,81.830,84.292,83.276,82.892,82.560,81.079,81.257
 "20999","Kansas (Nonmetropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",56.313,60.178,59.463,59.166,57.969,57.361,59.911,57.877,55.240,56.354,56.783,54.974,54.767
 "21998","Kentucky (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",73.364,73.120,75.029,74.908,76.526,76.681,74.627,74.991,71.652,72.606,72.768,71.442,71.163
 "21999","Kentucky (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",50.574,51.420,52.758,53.591,52.208,54.587,52.840,52.507,50.929,50.864,51.397,51.542,51.375
 "22998","Louisiana (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",76.554,79.113,78.917,78.851,80.450,79.901,79.486,78.785,78.312,77.796,75.606,75.318,75.366
 "22999","Louisiana (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",47.819,53.308,53.396,52.177,51.210,50.379,51.317,50.551,52.383,51.554,49.697,48.789,49.051
 "23998","Maine (Metropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",104.574,102.219,95.181,101.203,107.391,104.628,91.272,96.983,92.345,96.262,100.906,94.960,94.930
 "23999","Maine (Nonmetropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",76.044,71.863,73.090,79.766,72.573,70.284,67.194,69.375,64.001,64.500,68.668,68.517,68.605
 "24998","Maryland (Metropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",133.704,134.231,133.532,137.226,134.242,136.797,136.211,131.773,129.299,129.655,128.349,129.296,129.295
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",88.978,88.522,84.552,81.788,77.688,84.553,80.226,80.151,78.698,83.058,75.521,73.281,73.121
 "25998","Massachusetts (Metropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",130.661,131.395,132.344,132.013,130.418,129.959,132.320,131.235,131.483,129.087,129.647,132.120,132.169
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",131.546,119.148,122.140,124.561,129.720,121.458,126.981,109.117,130.382,124.188,116.605,134.069,133.927
 "26998","Michigan (Metropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",92.943,90.291,89.660,88.148,87.795,88.215,88.991,87.232,87.899,86.978,86.181,87.171,87.105
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",66.230,67.447,69.708,68.158,65.149,63.437,64.919,64.417,65.773,63.733,63.314,63.562,63.634
 "27998","Minnesota (Metropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",107.751,106.785,106.319,105.838,107.499,107.694,107.305,107.221,107.469,107.518,107.340,108.926,108.917
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",64.457,67.588,68.064,65.670,69.762,69.082,64.888,66.112,66.952,66.407,65.715,66.565,66.337
 "28998","Mississippi (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",75.964,74.057,75.359,74.846,72.006,71.702,70.820,69.156,70.364,70.468,66.175,65.993,66.018
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",47.094,46.551,48.145,49.426,49.519,50.830,50.180,50.517,50.743,49.480,50.143,47.461,47.514
 "29998","Missouri (Metropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",83.439,80.873,82.654,82.489,81.556,83.363,81.325,81.264,80.973,79.921,77.694,79.083,78.941
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",52.535,53.652,55.102,54.949,55.430,56.037,55.854,55.827,53.229,50.885,52.783,51.239,50.947
 "30998","Montana (Metropolitan Portion)",7,PARPP,3,"..."," RPPs: Services: Housing","Index",79.771,76.053,73.334,81.772,79.848,79.567,81.919,83.897,77.036,79.668,78.803,77.534,78.013
 "30999","Montana (Nonmetropolitan Portion)",7,PARPP,3,"..."," RPPs: Services: Housing","Index",74.159,72.125,71.670,77.228,72.867,75.078,79.440,79.126,74.688,74.624,74.102,79.783,80.025
 "31998","Nebraska (Metropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",87.166,86.622,88.669,89.595,88.459,84.731,87.817,86.832,85.567,86.684,88.572,86.634,86.472
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",57.938,57.816,59.793,62.546,60.027,61.821,57.638,62.536,60.157,58.748,58.081,58.285,58.219
 "32998","Nevada (Metropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",122.053,115.885,110.809,107.545,105.694,103.394,100.297,101.121,100.479,102.038,104.364,107.469,107.400
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPP,3,"..."," RPPs: Services: Housing","Index",89.408,85.108,87.150,85.390,85.435,78.759,80.429,79.556,70.765,82.713,82.440,81.185,81.202
 "33998","New Hampshire (Metropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",137.889,130.292,130.332,129.513,128.220,134.176,131.414,131.548,124.568,130.103,122.157,123.706,123.650
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPP,3,"..."," RPPs: Services: Housing","Index",110.327,105.451,111.844,105.374,113.492,107.340,101.579,98.276,103.571,99.594,97.800,98.885,98.543
 "34998","New Jersey (Metropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",150.187,150.684,148.579,147.572,150.751,146.798,146.221,145.898,145.279,141.406,142.712,141.201,141.040
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "35998","New Mexico (Metropolitan Portion)",6,PARPP,3,"..."," RPPs: Services: Housing","Index",88.994,86.425,87.771,90.679,88.690,87.422,91.850,82.334,85.226,86.188,84.339,82.900,82.966
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPP,3,"..."," RPPs: Services: Housing","Index",59.900,64.991,62.150,67.613,70.277,68.113,61.881,63.748,63.129,61.254,59.272,60.749,60.896
 "36998","New York (Metropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",142.553,143.742,144.669,146.214,146.761,145.214,147.431,145.165,144.725,143.136,142.197,142.740,142.481
 "36999","New York (Nonmetropolitan Portion)",2,PARPP,3,"..."," RPPs: Services: Housing","Index",73.323,78.241,77.760,82.141,78.972,77.566,76.298,74.006,74.541,74.136,72.574,68.397,68.271
 "37998","North Carolina (Metropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",80.689,80.976,81.012,81.641,80.746,82.009,82.424,80.601,80.722,81.616,80.781,80.614,80.599
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPP,3,"..."," RPPs: Services: Housing","Index",58.039,59.433,60.171,60.690,61.533,61.373,60.419,60.677,58.845,58.339,57.165,58.065,58.116
 "38998","North Dakota (Metropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",74.996,78.965,79.146,79.735,90.853,92.348,88.504,90.765,91.112,85.873,86.007,83.365,83.438
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPP,3,"..."," RPPs: Services: Housing","Index",61.650,65.909,66.751,67.769,80.770,74.976,76.215,81.716,78.913,71.169,72.894,62.772,62.418
 "39998","Ohio (Metropolitan Portion)",3,PARPP,3,"..."," RPPs: Services: Housing","Index",81.493,79.630,81.014,80.079,80.479,81.016,79.184,78.931,78.914,78.605,77.964,76.720,76.635
